Implementera metoden __C0__ i klassen __C1__ som testar huruvida spelaren __C2__ vunnit spelet.	Implement the method __C0__ in the class __C1__ to test whether player __C2__ has won the game.
Implementera metoden __C0__ i klassen __C1__ så att den ritar upp en labyrint i __C2__, enligt nedan tips:	Implement the method __C0__ in the class __C1__ so that it draws a maze in __C2__, according to the following tips:
Implementera metoden __C0__ med ett match-uttryck som börjar så här:	Implement the method __C0__ with a match-expression that starts like this:
Implementera metoden __C0__ nedan i klassen __C1__. Den ska ge en sekvens __C2__  där __C3__ är __C4__ och __C5__ är något slumpmässigt ord som är draget bland de ord som följer efter __C6__. Detta kan du åstadkomma genom att varje efterföljande ord __C7__ väljs ur __C8__ för den __C9__-tabell som hör till __C10__. Orden ska dras ur efterföljandemängden, med lika stor sannolikhet.	Implement the method __C0__ below in class __C1__. It should return a sequence __C2__ where __C3__ is __C4__ and __C5__ is something random that is drawn from the words following __C6__. This can be achieved by each subsequent word __C7__ being selected from __C8__ for the __C9__-table belonging to __C10__. The words should be drawn sequentially, with equal probability.
Implementera metoden __C0__ som ger en sekvens med alla ordföljder i __C1__ steg.	Implement the method __C0__ that returns a sequence of all word orders in __C1__ steps.
Implementera metoden __C0__ som ger en sekvens med alla ordföljder i __C1__ steg. __C2____C3__Tips:__C4__ På veckans övning ingick att undersöka hur metoden __C5__ fungerar, med vilken du kan skapa __C6__-gram. Gör __C7__ på resultatet från __C8__. Testa noga så att __C9__ och __C10__ fungerar korrekt innan du går vidare.	Implement the method __C0__ that gives a sequence of all word orders in __C1__ steps. __C2__ __C3__Tip:__C4__ This week's exercise involved examining how the __C5__ method works, with which you can create __C6__-grams. Do __C7__ on the result from __C8__. Test thoroughly to ensure that __C9__ and __C10__ work correctly before proceeding.
Implementera metoden __C0__ som skapar en 52-korts standardlek ordnad efter färg och valör.	Implement the method __C0__ that creates a standard deck of 52 cards ordered by suit and rank.
Implementera metoden __C0__ som skapar en 52-korts standardlek ordnad efter färg och valör. Använd __C1__-värdena i kompanjonsobjektet __C2__.	Implement the method __C0__ that creates a standard 52-card deck ordered by suit and rank. Use the __C1__ values in the companion object __C2__.
Implementera metoden followFreq genom att utgå från nedan pseudokod:\n__C0__\nGör utskrifter för att ta reda på följande frågor.	Implement the followFreq method by starting from the following pseudocode:\n__C0__\nMake print statements to answer the following questions.
Implementera metoden followFreq genom att utgå från nedan pseudokod:\n__C0__\nGör utskrifter för att ta reda på följande frågor. Skriv ner svaren och var redo att redovisa dem i samband med kontrollfrågorna (se avsnitt __C1__).	Implement the followFreq method by starting from the following pseudocode:\n__C0__\nMake print statements to answer the following questions. Write down the answers and be ready to present them in connection with the review questions (see section __C1__).
Implementera metoderna __C0__ och __C1__ i case-klassen __C2__. Båda metoderna ska ta en parameter __C3__ av typen __C4__ och returnera en ny __C5__, där __C6__ resp. __C7__ är adderat resp. subtraherat från aktuell position.	Implement the methods __C0__ and __C1__ in the case class __C2__. Both methods should take a parameter __C3__ of type __C4__ and return a new __C5__, where __C6__ is added to and __C7__ is subtracted from the current position, respectively.
Implementera metoderna __C0__ och __C1__ i case-klassen __C2__. Båda metoderna ska ta en parameter __C3__ av typen __C4__ och returnera en ny __C5__, där __C6__ resp. __C7__ är adderat resp. subtraherat från aktuell position. Observera att du inte ska skriva __C8__ när du skapar en ny instans, eftersom dessa alltid ska skapas via kompanjonsobjektets __C9__-metod, som är en ''smart'' fabriksmetod som garanterar håller koordinaterna inom spelplanen.	Implement the methods __C0__ and __C1__ in the case class __C2__. Both methods should take a parameter __C3__ of type __C4__ and return a new __C5__, where __C6__ is added to or __C7__ is subtracted from the current position, respectively. Note that you should not create a new instance by writing __C8__; instead, always create instances via the companion object's __C9__-method, which is a ``smart'' factory method ensuring that coordinates stay within the game area.
Implementera nedan algoritm enligt pseudokoden:	Implement the algorithm below according to the pseudocode:
Implementera nedan algoritm i funktionen __C0__ och testa så att den fungerar för olika fall i REPL.	Implement the following algorithm in the function __C0__ and test that it works for different cases in the REPL.
Implementera nedan kvadrat med en editor och klistra in den i REPL.	Implement the following square in an editor and paste it into the REPL.
Implementera nedan metod __C0__ inuti klassen __C1__. Skriv kod som fyller matrisen __C2__ med slumptal mellan __C3__ och __C4__.\n__C5__\n__C6__ __C7__ med detta uttryck skapas ett slumptal mellan 1 och 42 i Java:	Implementera nedan metod __C0__ inuti klassen __C1__. Skriv kod som fyller matrisen __C2__ med slumptal mellan __C3__ och __C4__.\n__C5__\n__C6__ __C7__ med detta uttryck skapas ett slumptal mellan 1 och 42 i Java:
Implementera nedan metod __C0__ inuti klassen __C1__. Skriv kod som fyller matrisen __C2__ med slumptal mellan __C3__ och __C4__.\n__C5__\n__C6__ __C7____C8__Tips:__C9__ med detta uttryck skapas ett slumptal mellan 1 och 42 i Java:	Implementera nedan metod __C0__ inuti klassen __C1__. Skriv kod som fyller matrisen __C2__ med slumptal mellan __C3__ och __C4__.\n__C5__\n__C6__ __C7____C8__Tips:__C9__ med detta uttryck skapas ett slumptal mellan 1 och 42 i Java:
Implementera nedan metod __C0__ inuti klassen __C1__. Skriv kod som fyller matrisen __C2__ med slumptal mellan __C3__ och __C4__.\n__C5__\n__C6__ __C7____C8__Tips:__C9__ med detta uttryck skapas ett slumptal mellan 1 och 42 i Java:__C10__\n__C11__ __C12__\ndär typkonverteringen __C13__ ger samma effekt som ett anrop av metoden __C14__ i Scala; alltså att dubbelprecisionsflyttal omvandlas till heltal genom avkortning av alla decimaler.	Implement the method __C0__ inside the class __C1__. Write code that fills the matrix __C2__ with random numbers between __C3__ and __C4__.\n__C5__\n__C6__ __C7____C8__Tips:__C9__ To create a random number between 1 and 42 in Java, use this expression:__C10__\n__C11__ __C12__\nwhere the type conversion __C13__ has the same effect as calling the method __C14__ in Scala; that is, a double-precision floating-point number is converted to an integer by truncating all decimal places.
Implementera nedan olika varianter av beräkning av avståndet mellan två punkter.	Implement different variants of calculating the distance between two points.
Implementera nedan olika varianter av beräkning av avståndet mellan två punkter. __C0____C1__Tips:__C2__ Använd __C3__.	Implement different variants of calculating the distance between two points. __C0____C1__Hint:__C2__ Use __C3__.
Implementera och testa __C0__. __C1____C2__Tips:__C3__ Du kan t.ex. använda __C4__-metoderna __C5__ och __C6__.	Implement and test __C0__. __C1____C2__Tips:__C3__ You can, for example, use __C4__-methods __C5__ and __C6__.
Implementera och testa funktionen nedan i Scala med följande signatur:\n__C0__\nPlacera metoden i ett objekt med lämpligt namn, samt skapa ett huvudprogram med testkod. Kompilera och kör från terminalen. Börja med att skriva sorteringsalgoritmen i pseudokod.	Implement and test the function below in Scala with the following signature:\n__C0__\nPlace the method in an object with an appropriate name, and create a main program with test code. Compile and run from the terminal. Start by writing the sorting algorithm in pseudocode.
Implementera och testa noga först metoden	Implement and test the method carefully first
Implementera och testa noga först metoden__C0__\n__C1____C2__ i __C3__ som alltså ska ge den normerade produktsumman av __C4__ och punkterna i närheten av __C5__ i matrisen __C6__ normerat med __C7__. __C8__ Du har nytta av metoderna __C9__ och __C10__.	Implement and thoroughly test the method __C0__\n__C1____C2__ in __C3__ which should give the normalized product sum of __C4__ and the points near __C5__ in the matrix __C6__ normalized with __C7__. __C8__ You have access to the methods __C9__ and __C10__.
Implementera och testa sortering på plats i en array med heltal med __C0____C1____C2____C3__.	Implement and test in-place sorting on an array of integers with __C0____C1____C2____C3__.
Implementera och testa sortering till ny sekvens med urvalssortering__C0____C1____C2____C3__ i Scala, enligt nedan skiss.	Implement and test sorting to a new sequence with selection sorting __C0____C1____C2____C3__ in Scala, according to the following sketch.
Implementera och testa sortering till ny sekvens med urvalssortering__C0____C1____C2____C3__ i Scala, enligt nedan skiss.  Du har nytta av lösningen till uppgift __C4__ i kapitel __C5__.	Implement and test sorting to a new sequence with selection sorting __C0__ __C1__ __C2__ __C3__ in Scala, according to the following sketch. You have access to the solution for task __C4__ in chapter __C5__.
Implementera polynomdivision på lämpligt sätt genom att bygga vidare på  __C0__ i  uppgift __C1__ på sidan __C2__.	Implement the polynomial division appropriately by building on __C0__ from task __C1__ on page __C2__.
Implementera polynomdivision på lämpligt sätt genom att bygga vidare på  __C0__ i  uppgift __C1__ på sidan __C2__.  __C3__ Läs mer om polynomdivision här:	Implement the polynomial division appropriately by building upon __C0__ in task __C1__ on page __C2__. __C3__ Read more about polynomial division here:
Implementera regeln för Wireworld.	Implement the Wireworld rule.
Implementera regeln för cykliska cellulära automater.	Implement the rule for cyclic cellular automata.
Implementera sedan algoritmen i en funktion med denna signatur:	Implement the algorithm in a function with this signature:
Implementera sortering av en heltalssekvens till en  sekvens med __C0__  i en funktion med följande signatur:	Implement sorting of an integer sequence into a sequence with __C0__ in a function with the following signature:
Implementera sortering av en heltalssekvens till en  sekvens med __C0____C1__insättningssortering__C2__  i en funktion med följande signatur:	Implement the sorting of an integer sequence into a sequence with __C0____C1__insertion sorting__C2__ in a function with the following signature:
Implementera sortering på plats  i en __C0__ med urvalssortering	Implement sorting in place in a __C0__ using selection sorting
Implementera spara och ladda.	Implement save and load.
Implementera säkerhetskopiering av historiken.	Implement secure backup of history.
Implementera valfria funktioner för att göra beräkningar på __C0__ data i kolumner, t.ex. summa, medelvärde, standardavvikelse.	Implement optional functions to perform calculations on __C0__ data in columns, e.g., sum, average, standard deviation.
Implementera valfria funktioner för att göra beräkningar på __C0____C1__numeriska__C2__ data i kolumner, t.ex. summa, medelvärde, standardavvikelse.	Implementera valfria funktioner för att göra beräkningar på __C0____C1__numeriska__C2__ data i kolumner, t.ex. summa, medelvärde, standardavvikelse.
Implementera, granska, testa, felsöka	Implement, review, test, debug
Implementera:	Implement the:
Implementerar algoritmen SWAP.	Implements the SWAP algorithm.
Implementerar algoritmen SWAP. Ersätt __C0__ nedan med kod som byter plats på värdena i variablerna __C1__ och __C2__:	Implements the SWAP algorithm. Replace __C0__ below with code that swaps the values in variables __C1__ and __C2__:
Implementeringsfel	Implementation error
Implementeringsfel__C0__ begås när man programmerar och skriver felaktiga kodrader.	Implementation errors__C0__ are committed when programming and writing incorrect code lines.
Implicit typkonvertering till __C0__ sker för att stämma överens med typparametern, vilket ger en strängrepresentation med decimal	Implicit type conversion to __C0__ occurs to match the type parameter, which gives a string representation with decimal
Implicita ordningar.__C0__ En typparameter på formen __C1__ kallas kontextgräns  och föranleder kompilatorn att automatiskt expandera funktionshuvudet för __C2__ med en kontextparameter.	Implicit orderings.__C0__ A type parameter of the form __C1__ is called a context bound and prompts the compiler to automatically expand the function header for __C2__ with a context parameter.
Implicita ordningar.__C0__ En typparameter på formen __C1__ kallas kontextgräns  och föranleder kompilatorn att automatiskt expandera funktionshuvudet för __C2__ med en kontextparameter. I stället för att använda __C3__ kan vi själva lägga till en kontextparameter som motsvarar kontextgränsen. Då får vi också tillgång till ett namn, här nedan __C4__, på den implicita ordningen och kan använda det namnet i funktionskroppen och anropa metoder som är medlemmar av typklassen __C5__. (Namnet på kontextparametern kan också utelämnas, men då får vi istället gå omvägen via inbyggda funktionen __C6__ för att be kompilatorn leta upp den givna instansen för den typparameter som ges vid anropet.)	Implicit orderings.__C0__ A type parameter of the form __C1__ is called a context bound and prompts the compiler to automatically expand the function header for __C2__ with a context parameter. Instead of using __C3__, we can add our own context parameter that corresponds to the context bound. This also gives us access to a name, here below __C4__, for the implicit ordering and allows us to use this name in the function body and call methods that are members of the type class __C5__. (The name of the context parameter can also be omitted, but then we have to go through the built-in function __C6__ to ask the compiler to find the given instance for the type parameter given at the call.)
Implicita supertyper till dina egna klasser	Implicit supertypes for your own classes
Implicita supertyper till dina egna klasser__C0__\nAlla dina egna typer ingår underförstått i Scalas typhierarki:	Implicit supertypes for your own classes__C0__\nAll your own types are by default included in Scala's type hierarchy:
Import	import
Import av alla namn i en viss modul	Import of all names in a certain module
Import av kontextparameter	Import of context parameter
Import av kontextparameter__C0____C1__\n__C2__\nDet är den __C3____C4__lokala__C5__ kontexten vid __C6____C7__användning__C8__ som styr vad som kan framkallas (och inte den namnrymd där kontextparametern deklarerades):\n__C9__\nscala> EnNamnrymd.framkalla\n-- [E172] Type Error: -------------------------------------------------------------\n1 |EnNamnrymd.framkalla\n  |                    __C10__\n  | No given instance of type String was found for parameter s of method framkalla \n  | in object EnNamnrymd. The following import might fix the problem:\n  | import EnNamnrymd.enGivenSträng\n__C11__\nDu kan importera givna värden med speciell syntax där typen anges istället för namnet:\n__C12__\nscala> import EnNamnrymd.given String    // speciell import-syntax baserat på typ	Import of context parameter __C0____C1__\n__C2__\nIt is the __C3____C4__local__C5__ context at __C6____C7__usage__C8__ that controls what can be brought into scope (and not the namespace where the context parameter was declared):\n__C9__\nscala> EnNamnrymd.framkalla\n-- [E172] Type Error: -------------------------------------------------------------\n1 |EnNamnrymd.framkalla\n  |                    __C10__\n  | No given instance of type String was found for parameter s of method framkalla \n  | in object EnNamnrymd. The following import might fix the problem:\n  | import EnNamnrymd.enGivenSträng\n__C11__\nYou can import given values with specific syntax where the type is specified instead of the name:\n__C12__\nscala> import EnNamrnymd.given String    // specific import-syntax based on type
Import__C0__\nMed hjälp av punktnotation kommer man åt innehåll i ett paket.	Import __C0__\nWith dot notation, you access content in a package.
Importera __C0__ lokalt i __C1__. (En lokal import-deklaration är bra här eftersom det bara är detta objekt som behöver tillgång till __C2__.)	Import __C0__ locally in __C1__. (A local import declaration is good here since it only allows the object __C2__ to access this.)
Importera därefter allt i Mullvaden och sedan allt i Masken och tilldela __C0__ ett nytt värde enligt raderna 1--3 nedan. Vad ger uttrycken på raderna 4--6 nedan för värde? Förklara vad som händer i termer av namnöverskuggning och synlighet?	Then import everything from Mullvad and then everything from Mask, and assign __C0__ a new value according to rows 1--3 below. What values do the expressions on rows 4--6 below yield? Explain what happens in terms of name overshadowing and visibility.
Importera därefter enligt nedan.	Import the following accordingly.
Importera implicita ordningsoperatorer från en __C0__.__C1__ Om man gör import på ett __C2__-objekt får man tillgång till implicita konverteringar som gör att jämförelseoperatorerna fungerar.	Import implicit ordering operators from a __C0__.__C1__. Importing an __C2__ object gives you access to implicit conversions that make comparison operators work.
Importera implicita ordningsoperatorer från en __C0__.__C1__ Om man gör import på ett __C2__-objekt får man tillgång till implicita konverteringar som gör att jämförelseoperatorerna fungerar. Testa nedan variant av __C3__ på olika sekvenstyper och verifiera att __C4__, __C5__, etc., nu fungerar enligt nedan.\n__C6__\ndef isSorted[T](xs: Seq[T])(using ord: Ordering[T]): Boolean =\n  import ord.*\n  xs.zip(xs.tail).forall(x => x.__C7__1 <= x.__C8__2)	Import implicit ordering operators from a __C0__.__C1__ If you import on an __C2__-object, you get access to implicit conversions that make the comparison operators work. Test the following variant of __C3__ on different sequence types and verify that __C4__, __C5__, etc., now work as shown below.\n__C6__\ndef isSorted[T](xs: Seq[T])(using ord: Ordering[T]): Boolean =\n  import ord.*\n  xs.zip(xs.tail).forall(x => x.__C7__1 <= x.__C8__2)
Inblick i __C0__\n__C1__\n__C2__\n__C3__\n__C4__\n__C5__\n__C6____C7__ Denna presentation i __C8____C9__på GitHub:	Introduction to __C0__\n__C1__\n__C2__\n__C3__\n__C4__\n__C5__\n__C6____C7__ This presentation in __C8____C9__ on GitHub:
Inblick i __C0____C1__maskinkod__C2__\n__C3__\n__C4__\n__C5__\n__C6__\n__C7__\n__C8____C9__ Denna presentation i __C10____C11__på GitHub:	Inblick i __C0____C1__maskinkod__C2__\n__C3__\n__C4__\n__C5__\n__C6__\n__C7__\n__C8____C9__ Denna presentation i __C10____C11__på GitHub:
Inblick i hur datorer fungerar och de professionella systemutvecklingsverktygen vi använder.	An insight into how computers function and the professional software development tools we use.
Inblick i hur datorer fungerar och verktygen vi använder	An insight into how computers function and the tools we use
Inbyggd metod för blandning.	Built-in method for shuffling.
Inbyggda metoder för sortering.	Built-in sorting methods.
Inbyggda__C0____C1__Kör direkt i kommandotolken (t.ex. __C2__, __C3__, __C4__).	Built-in__C0____C1__Run directly in the command prompt (e.g., __C2__, __C3__, __C4__).
Indata och utdata för några vanliga sekvensproblem:\n__C0__\nÖvning: Hur implementera dessa med __C1__-uttryck eller färdiga samlingsmetoder?	Input and output for some common sequence problems:\n__C0__\nExercise: How implement these with __C1__ expressions or ready-made collection methods?
Indata och utdata för några vanliga sekvensproblem:\n__C0__\nÖvning: Hur implementera dessa med __C1__-uttryck eller färdiga samlingsmetoder?__C2__\n__C3__ För __C4____C5____C6__ se __C7__, __C8__, __C9__ i	Input and output for some common sequence problems:\n__C0__\nExercise: How to implement these with __C1__-expressions or ready-made collection methods?__C2__\n__C3__ For __C4____C5____C6__ see __C7__, __C8__, __C9__ in
Indata och utdata för några vanliga sekvensproblem:\n__C0__\nÖvning: Hur implementera dessa med __C1__-uttryck eller färdiga samlingsmetoder?__C2__\n__C3____C4__Tips:__C5__ För __C6____C7____C8__ se __C9__, __C10__, __C11__ i	Input and output for some common sequence problems:\n__C0__\nExercise: How implement these with __C1__-expressions or ready-made collection methods?__C2__\n__C3____C4__Hint:__C5__ For __C6____C7____C8__ see __C9__, __C10__, __C11__ in
Indata utgörs av text i form av __C0____C1__kolumnseparerade värden__C2__, där varje persons svar finns på en egen rad och varje svarsrad innehåller svarsalternativ.	Input consists of text in the form of __C0__ __C1__ comma-separated values __C2__, where each person's answer is on a separate line and each answer line contains answer options.
Indata utgörs av text med __C0____C1__kolumnseparerade värden__C2__, där varje rad följs av __C3__ och innehåller kolumner som är separerade med ett valfritt s.k. separator-tecken, till exempel __C4__, __C5__ eller __C6__. Din app ska förutsätta att första indataraden innehåller kolumnrubriker.	Input consists of text with __C0__ __C1__column-separated values__C2__, where each line is followed by __C3__ and contains columns separated by an arbitrary so-called separator character, for example __C4__, __C5__ or __C6__. Your app should assume that the first input line contains column headers.
Indata är en sekvens av booleska värden där krona kodas som __C0__ och klave kodas som __C1__. För registreringen ska du använda en lokal __C2__. I resultatet ska antalet utfall av __C3__ ligga på första platsen i 2-tupeln och på andra platsen ska antalet utfall av __C4__ ligga.	Input is a sequence of boolean values where heads is coded as __C0__ and tails is coded as __C1__. For the counting, you should use a local __C2__. In the result, the number of occurrences of __C3__ should be at the first position in the 2-tuple and at the second position should be the number of occurrences of __C4__.
Indata: en sekvens och ett	Indata: en sekvens och ett
Indata: en sekvens och ett __C0____C1__sökkriterium	Indata: en sekvens och ett __C0____C1__sökkriterium
Indata: två strängar	Input: two strings
Indata: två strängar, s1, s2	Input: two strings, s1, s2
Indata:__C0__ en array med heltal	Input: __C0__ an array of integers
Indata:__C0__ en array med heltal__C1__\n__C2__ samma array, men nu sorterad	Input: __C0__ an array of integers __C1__\n__C2__ the same array, but now sorted
Indata:__C0__ en array med heltal__C1__\n__C2__ samma array, men nu sorterad__C3__\n__C4__\n__C5__\nSe animering här: __C6____C7__\nGå igenom alla specialfall och kolla så att detta fungerar!	Input: __C0__ an array of integers __C1__\n__C2__ the same array, but now sorted __C3__\n__C4__\n__C5__\nSee animation here: __C6____C7__\nGo through all special cases and check that this works!
Indata:__C0__ en array med heltal__C1__\n__C2____C3__Utdata:__C4__ samma array, men nu sorterad	Indata:__C0__ en array med heltal__C1__\n__C2____C3__Utdata:__C4__ samma array, men nu sorterad
Indata:__C0__ en array med heltal__C1__\n__C2____C3__Utdata:__C4__ samma array, men nu sorterad__C5__\n__C6__\n__C7__\nSe animering här: __C8____C9__\nGå igenom alla specialfall och kolla så att detta fungerar!	Input:__C0__ an array of integers__C1__\n__C2____C3__Output:__C4__ the same array, but now sorted__C5__\n__C6__\n__C7__\nSee animation here: __C8____C9__\nGo through all special cases and check that this works!
Indata:__C0__ två heltalsvariabler __C1__ och	Input: __C0__ two integer variables __C1__ and
Indata__C0__: en osorterad vektor med heltal	Input__C0__: an unsorted vector of integers
Indata__C0__: en osorterad vektor med heltal __C1__\n__C2__: en ny, sorterad vektor med heltal	Indata__C0__: en osorterad vektor med heltal __C1__\n__C2__: en ny, sorterad vektor med heltal
Indata__C0__: en osorterad vektor med heltal __C1__\n__C2____C3__Utdata__C4__: en ny, sorterad vektor med heltal	Input__C0__: an unsorted vector of integers __C1__\n__C2____C3__Output__C4__: a new, sorted vector of integers
Indata__C0__: sorterad sekvens av heltal och det eftersökta elementet	Input__C0__: sorted sequence of integers and the sought element
Indexering i en matris	Indexing in a matrix
Indexering och tilldelning i Array med SWAP.	Indexing and assignment in Array with SWAP.
Indexering utanför vektorns indexgränser.	Indexing outside a vector's bounds.
Indexering__C0__ ger ett element via dess ordningsnummer:	Indexing__C0__ gives an element by its index number:
Indexering__C0__ ger ett element via dess ordningsnummer:\n__C1__\nscala> xs(2)\nres0: Int = 42	Indexing__C0__ gives an element via its ordination number:\n__C1__\nscala> xs(2)\nres0: Int = 42
Indirekt instansiering med fabriksmetoder	Indirect instantiation with factory methods
Indirekt instansiering med fabriksmetoder__C0____C1__\nEn __C2____C3__fabriksmetod__C4__ är en metod som används för att instansiera objekt.\n__C5__\n__C6__\nInstansiera __C7____C8__inte direkt__C9__, utan __C10____C11__indirekt__C12__ genom användning av __C13____C14__fabriksmetoder__C15__:	Indirect instantiation with factory methods__C0____C1__\nA __C2____C3__factory method__C4__ is a method used for instantiating objects.\n__C5__\n__C6__\nInstantiate __C7____C8__not directly__C9__, but __C10____C11__indirectly__C12__ through the use of __C13____C14__factory methods__C15__:
Indirekt__C0__ access av __C1____C2__privata__C3__ attribut:	Indirekt__C0__ access av __C1____C2__privata__C3__ attribut:
Individuell projektuppgift__C0__: __C1____C2__obligatorisk__C3__, du visar att du kan skapa ett större program självständigt; redovisas för handledare.	Individual project assignment__C0__: __C1____C2__mandatory__C3__, you demonstrate your ability to create a larger program independently; report to the supervisor.
Individuellt arbete och fusk.__C0__ Du ska lösa de individuella laborationerna __C1____C2__självständigt__C3__ genom eget, enskilt arbete.	Individual work and cheating.__C0__ You should solve the individual assignments __C1__ __C2__independently__C3__ through your own, solitary work.
Individuellt arbete och fusk.__C0__ Du ska lösa de individuella laborationerna __C1____C2__självständigt__C3__ genom eget, enskilt arbete. Du får hjälpa andra med att förstå men inte ge eller ta emot färdiga lösningar. Läs __C4____C5__noga__C6__ nedan om vad som är tillåtet och inte. Fusk kan medföra avstängning från universitetet och indraget studiemedel. Urkundsförfalskning kan medföra åtal i domstol.	Individual work and cheating.__C0__ You should solve the individual assignments __C1____C2__on your own__C3__ through your own, individual work. You may help others to understand but not give or receive complete solutions. Read __C4____C5__carefully__C6__ below what is allowed and what is not. Cheating can lead to expulsion from the university and loss of study funds. Forgery of academic records can result in criminal charges.
Infix operatornotation	Infix operator notation
Information om ansökningsprocessen:	Information about the application process:
Informationen för dessa kort läses in från textfilerna moneycards.txt och movecards.txt.	Information for these cards is read from the text files moneycards.txt and movecards.txt.
Informationen om typerna i typparametrar raderas innan kodgenerering för JVM av prestandaskäl och __C0__ i bytekoden.	Information about types in type parameters is erased before code generation for JVM for performance reasons and __C0__ in the bytecode.
Informationen om typerna i typparametrar raderas innan kodgenerering för JVM av prestandaskäl och __C0____C1__typparametrar saknas vid runtime__C2__ i bytekoden.	Informationen om typerna i typparametrar raderas innan kodgenerering för JVM av prestandaskäl och __C0____C1__typparametrar saknas vid runtime__C2__ i bytekoden.
Inför bra namn__C0__. Din kod blir lättare att läsa och ändra i om du hittar på bra namn på medlemmar och lägger dem på lämpligt ställe.	Before good names__C0__. Your code becomes easier to read and modify if you come up with good names for members and place them at appropriate places.
Inför bra namn__C0__. Din kod blir lättare att läsa och ändra i om du hittar på bra namn på medlemmar och lägger dem på lämpligt ställe. T.ex. kan du samla globala spel-konstanter i kompanjonsobjektet till klassen __C1__. Du kan bygga vidare på nedan kod och lägga till medlemmar allteftersom du upptäcker att de behövs. Nedan finns exempelvis en funktion som ger bakgrundsfärgen för en viss y-koordinat, vilken är användbar när du ska återställa bakgrunden efter att en mullvad har flyttat sig.	Before good names__C0__. Your code becomes easier to read and modify if you find good names for members and place them at appropriate places. For example, you can gather global game constants in the companion object of class __C1__. You can build on the following code by adding members as needed. For instance, there is a function that gives the background color for a certain y-coordinate, which is useful when you need to reset the background after a mole has moved.
Inför denna metod:	Before this method:
Inför denna metod: __C0____C1__Observera att typen på parametern ska vara __C2__. Om detta görs i en subklass till en klass som redan implementerat __C3__, behövs även __C4__.	Before this method: __C0____C1__Note that the type of the parameter should be __C2__. If this is done in a subclass to a class that already implemented __C3__, also __C4__ is needed.
Inför denna metod: __C0____C1__Observera att typen på parametern ska vara __C2__. Om subklass behövs __C3__.	For this method: __C0__ __C1__. Note that the type of the parameter should be __C2__. If a subclass is needed __C3__.
Inför en __C0__ i traiten __C1__ och skriv kod på lämpliga ställen för att räkna hur många läten som respektive fågelinstans yttrar.	Implement a __C0__ in the trait __C1__ and write code in appropriate places to count how many songs each bird instance utters.
Inför en klassparameter __C0__ i __C1__ och en variabel __C2__ i kompanjonsobjektet __C3__ som styr om fabriksmetoderna skapar ett universum som är cirkulärt eller ej, så att du lätt kan konfigurera detta.	Introduce a class parameter __C0__ in __C1__ and a variable __C2__ in the companion object __C3__ that controls whether the factory methods create a universe that is circular or not, so that you can easily configure this.
Inför en metod __C0__ som returnerar antalet krax respektive kvack som en viss fågel yttrat sedan dess skapelse.	Before a method __C0__ that returns the number of croaks and quacks respectively a certain frog has made since its creation.
Inför en metod i taget och klistra in den nya grodan i REPL efter varje utvidgning och testa.	Introduce a method incrementally and paste the new code snippet into the REPL after each extension, then test it.
Inför en typgräns i veterinärens typparametern som åtgärdar felet.	Before a type boundary in the veterinarian's type parameter to address the error.
Inför en typparameter __C0__ inom hakparenteser efter klassnamnet och använd sedan __C1__ i stället för __C2__ i alla metoder.	Before a type parameter __C0__ inside parentheses after the class name, and use __C1__ instead of __C2__ in all methods.
Inför ert första gruppmöte: Läs igenom bakgrunden, kodstrukturen och alla kommentarer i kodskelettet.	Before your first group meeting: Review the background, code structure, and all comments in the code skeleton.
Inför konkreta __C0__-medlemmar i respektive grönsak som definierar ätbarheten.	Introducing concrete __C0__ members for each vegetable that defines edibility.
Inför metoden __C0__ och var noga med att parametern har typen __C1__:	Before the method __C0__, and be sure that the parameter has the type __C1__:
Inför nedan abstrakta metod __C0__ i traiten __C1__ i uppgift __C2__ på sidan __C3__ och överskugga den sedan i alla subklasser till Term.	Before the abstract method __C0__ in trait __C1__ in task __C2__ on page __C3__, implement it in all subclasses of Term.
Inför någon slags poäng som redovisas under spelets gång och i slutet.	For some kind of points that are recorded during the game and at the end.
Inför olika sorters poäng för hälsa, stridskraft, uppnådd skicklighetsnivå, etc.	For various types of points for health, combat strength, achieved skill level, etc.
Inför redovisningen ska du skapa automatiskt genererad dokumentation utifrån relevanta dokumentationskommentarer för minst hälften av dina publika metoder, enligt instruktioner i Appendix E.	Before the presentation, you should create automatically generated documentation based on relevant documentation comments for at least half of your public methods, according to instructions in Appendix E.
Inför redovisningen: förbered en förklaring av koden du skrivit, med fokus på hur mönstermatchningen och undantagshanteringen fungerar.	For the presentation: prepare an explanation of the code you have written, with a focus on how pattern matching and exception handling work.
Inför setters för attributen som håller reda på x- och y-postitionen. Förändringar av positionen i x- eller y-led ska räknas som ett hopp och alltså registreras i det attribut som håller reda på det ackumulerade hoppavståndet.	Before setting the attributes that keep track of x- and y-position, changes in the x or y position should be counted as a jump and thus registered in the attribute that keeps track of the accumulated jump distance.
Inför värdet __C0__. Den ska ge samma resultat som __C1__ men implementeras med hjälp av __C2__ och __C3__ i stället för __C4__.\nDenna uppgift är ganska knepig.	Before the value __C0__. It should yield the same result as __C1__ but implemented using __C2__ and __C3__ instead of __C4__. This task is quite tricky.
